indice,pergunta,referencia,predicao,bert_precision,bert_recall,bert_f1,bleu,rouge1,rouge2,rougeL
45,,"In asthma, glucocorticosteroids are usually inhaled so that the medicine goes straight to the lining of the airways affected by inflammation. This also greatly reduces the risk of any possible harmful effects on the rest of the body. The small amount of medicine that goes into the bloodstream is rapidly removed from the body, so that normally there are none of the side effects that may occur with other types of steroid treatment.This is exemplified by pregnancy. Long-term treatment with glucocorticosteroid tablets puts both mother and unborn baby at significant risk of various complications. However, the inhaled steroid budesonide has been investigated in large studies of pregnant women, which did not show any increased risk for the mother or unborn baby.","**Why are glucocorticosteroid medications inhaled?**

Glucocorticosteroid medications are inhaled to treat asthma because the goal of asthma management is to deliver the medication directly to the lungs, where it can be most effective. Inhaling glucocorticosteroids allows for several benefits:

*   **Targeted delivery**: Inhaling glucocorticosteroids ensures that the medication is delivered directly to the lungs, where it can target the underlying inflammation and airway disease.
*   **Reduced side effects**: Inhaling glucocorticosteroids can reduce the risk of systemic side effects, such as skin thinning, bone loss, and suppression of the immune system, which can occur when the medication is taken orally.
*   **Increased efficacy**: Inhaling glucocorticosteroids can lead to improved symptom control and lung function compared to oral administration.

The most commonly used inhaled glucocorticosteroids for asthma include:

*   **Budesonide**
*   **Fluticasone**
*   **Beclomethasone**

These medications are available in various formulations, including:

*   **Dry powder inhalers (DPIs)**
*   **Powdered solutions**
*   **Suspensions**
*   **Spray inhalers**",0.688258,0.732981,0.709916,0.0,0.278195,0.045455,0.157895
46,,"Corticosteroid tablets (usually prednisolone or prednisone) or injections can be helpful to treat a severe attack of asthma when inhaled corticosteroids have not had enough effect or are not available.

Treatment with corticosteroid tablets or injections for short periods has few side effects. High doses can, however, temporarily affect your mood, either positively or negatively. Long-term treatment with corticosteroid tablets or injections can cause side effects, including osteoporosis, thinning of the skin, weight gain, high blood pressure and high blood-sugar levels. These risks are avoided if you switch back to inhaled corticosteroids as soon as possible (in consultation with your doctor) and avoid the long-term use of corticosteroid tablets or injections.","**When are corticosteroid tablets or injections used?**

Corticosteroid tablets or injections are used in the following situations:

* **Severe acute asthma exacerbations**: Corticosteroid tablets or injections are preferred over intravenous corticosteroids for the treatment of severe acute asthma exacerbations, especially if the patient is too dyspneic to swallow or has vomiting.
* **Short-term treatment**: Corticosteroid tablets or injections are used for short-term treatment (usually 5-7 days in adults) in the treatment of severe acute asthma exacerbations.
* **Preventing short-term relapse**: Corticosteroid tablets or injections are effective in preventing short-term relapse.
* **Optimizing asthma management**: Corticosteroid tablets or injections are used to optimize asthma management after any severe exacerbation to reduce the risk of further exacerbations.

**Why are corticosteroid tablets or injections used?**

Corticosteroid tablets or injections are used because:

* They are effective in reducing inflammation and preventing relapse.
* They are preferred over intravenous corticosteroids due to quicker onset of action and less invasive route of administration.
* They are less expensive than intravenous corticosteroids.
* They can be used in patients who are too dyspneic to swallow or have vomiting.

**Note:** Corticosteroid tablets or injections should be continued for 5-7 days in adults and 3-5 days in children, as per the recommended duration of treatment.

### References

*   [1] Harrison BD, Stokes TC, Hart GJ, et al. Need for intravenous hydrocortisone in addition to oral prednisolone in patients admitted to hospital with severe asthma without ventilatory failure.  Lancet 1986; 1: 181-184.
*   [2] Ratto D, Alfaro C, Sipsey J, et al. Are intravenous corticosteroids required in status asthmaticus? JAMA 1988; 260: 527-529.
*   [3] Kearns N, Maijers I, Harper J, et al. Inhaled corticosteroids in acute asthma: a systemic review and meta-analysis.  J Allergy Clin Immunol Pract 2020; 8: 605-617 e606.
*   [4] Li CY, Liu Z. Effect of budesonide on hospitalization rates among children with acute asthma attending pediatric emergency department: a systematic review and meta-analysis.  World J Pediatr 2021; 17: 152-163.",0.647991,0.724219,0.683988,0.021536,0.250569,0.06865,0.145786
47,,"Both corticosteroids and anabolic steroids are sometimes just called steroids. However, corticosteroids are very different from anabolic steroids. Corticosteroids reduce the swelling in the airways that make breathing difficult and also reduce the amount of mucus produced in the lungs. Anabolic steroids have an effect similar to that of the male hormone testosterone, and are used illegally by some athletes to increase muscle mass, strength and endurance. Corticosteroids do not have these effects.","**Corticosteroid vs. Anabolic Steroid: What's the Difference?**

Corticosteroids and anabolic steroids are two distinct classes of medications with different functions, uses, and effects on the body.

**Corticosteroids**

Corticosteroids are a type of steroid hormone that mimics the effects of cortisol, a naturally occurring hormone produced by the adrenal gland. They are used to treat a variety of conditions, including:

* Inflammatory conditions (e.g., asthma, allergies, skin conditions)
* Autoimmune diseases (e.g., rheumatoid arthritis, lupus)
* Certain cancers

Corticosteroids work by reducing inflammation and suppressing the immune system. They are available in various forms, including oral tablets, injectable solutions, and inhaled aerosols.

**Anabolic Steroids**

Anabolic steroids, on the other hand, are synthetic hormones that mimic the effects of testosterone, a male sex hormone. They are used to promote muscle growth, increase strength, and enhance athletic performance. Anabolic steroids are often abused by athletes and bodybuilders to gain a competitive edge.

Anabolic steroids work by promoting protein synthesis, which leads to muscle growth and increased muscle mass. However, they can also have serious side effects, including:

* Liver damage
* Aggressive behavior
* Acne
* Hair loss
* Increased risk of cardiovascular disease and stroke

**Key Differences**

The main differences between corticosteroids and anabolic steroids are:

* **Function**: Corticosteroids reduce inflammation and suppress the immune system, while anabolic steroids promote muscle growth and increase strength.
* **Use**: Corticosteroids are used to treat a variety of conditions, including inflammatory and autoimmune diseases, while anabolic steroids are used to enhance athletic performance and muscle growth.
* **Side Effects**: Corticosteroids can cause side effects like weight gain, mood changes, and insomnia, while anabolic steroids can cause serious side effects like liver damage, aggressive behavior, and increased risk of cardiovascular disease.

In summary, corticosteroids and anabolic steroids are two distinct classes of medications with different functions, uses, and effects on the body. While corticosteroids can be life-saving in certain conditions, anabolic steroids can have serious and long-lasting side effects.",0.664709,0.763188,0.710553,0.023633,0.251282,0.056701,0.153846
48,,"Inhaled non-steroidal anti-inflammatory medications, such as the cromones (sodium cromoglicate and nedocromil), have weaker anti-inflammatory effects than corticosteroids. If your doctor gives you an inhaled non-steroidal anti-inflammatory medication, you must take it regularly, even if you are not wheezing in the same way as you should take an inhaled corticosteroid. If you are being treated with one of these medications, you will need to take an airway opener from another inhaler to treat any asthma attacks.","**Inhaled Non-Steroidal Anti-Inflammatory Medications**

Inhaled non-steroidal anti-inflammatory medications (NSAIDs) are used to treat asthma and chronic obstructive pulmonary disease (COPD). They work by reducing inflammation and congestion in the airways.

**Examples of Inhaled NSAIDs:**

* None are specifically mentioned in the provided Document Chunks. However, the following medications are mentioned:

* Montelukast (a leukotriene receptor antagonist)
* Zafirlukast (a leukotriene receptor antagonist)
* Zileuton (a leukotriene modifier)

Note that these medications are not classified as NSAIDs, but rather as leukotriene modifiers or receptor antagonists.",0.675552,0.705651,0.690273,0.04026,0.327273,0.159509,0.218182
49,,"There are no alternative treatments that control asthma as effectively as inhaled corticosteroids. Inhaled non-steroidal anti-inflammatory medications, such the cromones, are not so effective and do not usually relieve the inflammation completely.

Anti-leukotrienes are tablets that are taken by mouth and are helpful to some people with asthma. Often they are not an effective alternative to inhaled corticosteroids for the long-term control of asthma and the prevention of attacks, but some patients benefit from their use.

Antihistamine tablets are not helpful in the treatment of asthma. However, patients who also have hay fever may find that their asthma improves when the hay fever is successfully controlled, and antihistamines may be successfully used to treat hay fever.

Some airway openers, such as theophylline, can be taken by mouth in long-acting preparations. To select the safe and effective dose for an individual patient, and thus achieve the best effect, blood levels of the drug may need to be measured and the dose adjusted. In general, long-acting airway openers are not an alternative to inhaled corticosteroids, because these medications do not fully relieve the underlying inflammation of asthma. The inflammation tends to become worse over time, causing more frequent asthma attacks and more severe symptoms. Although some patients find that their asthma can be satisfactorily controlled by the regular use of theophylline tablets or capsules, these treatments have been largely replaced by inhaled medications. If you have been using theophylline for some time, you may want to discuss todays alternative treatments with your doctor.","**Alternative to Inhaled Corticosteroids**

While there isn't a single, widely effective alternative to inhaled corticosteroids (ICS) for asthma management, certain medications and approaches can be considered for specific patient populations or in combination with ICS.

**Non-Biologic Add-On Therapies**

For patients with mild to moderate asthma, the following non-biologic add-on therapies have shown promise:

*   **Leukotriene Receptor Antagonists (LTRAs)**: Montelukast and pranlukast can be used as add-on therapy in patients with mild asthma who have not responded to ICS.
*   **Mast Cell Stabilizers**: Cysteinyl leukotriene receptor antagonists, such as montelukast, can be used as add-on therapy in patients with mild to moderate asthma.
*   **Phosphodiesterase-4 Inhibitors**: Rofecoxib and verapamil can be used as add-on therapy in patients with mild asthma.

**Biologic Add-On Therapies**

For patients with severe asthma, biologic add-on therapies have shown significant benefits:

*   **Anti-IL-5 Receptors**: Mepolizumab and Reslizumab have demonstrated efficacy in reducing exacerbations and improving lung function in patients with severe asthma.
*   **Anti-IL-4Rα Receptors**: Dupilumab has shown promise in reducing exacerbations and improving lung function in patients with severe asthma.

**Combinations and Rotation Therapy**

Combining different medications, rotating therapies, or using different inhaler devices can also be considered to find the best alternative to ICS:

*   **Combination Therapy**: Using a combination of medications, such as ICS + LABA or ICS + LAMA, can be effective for patients with mild to moderate asthma.
*   **Rotation Therapy**: Rotating between different medications, such as ICS + LABA and ICS + LAMA, can be considered for patients with mild asthma who are not responding to ICS.

**Key Considerations**

When considering alternative therapies to ICS, it's essential to:

*   Assess patient symptoms, lung function, and response to treatment.
*   Evaluate potential side effects and interactions with other medications.
*   Consider patient preferences, allergies, and comorbidities.
*   Monitor patient response and adjust treatment plans as needed.

**Consult a Healthcare Professional**

Ultimately, the decision to use an alternative to ICS should be made in consultation with a healthcare professional, taking into account individual patient needs and circumstances.

They can help determine the best course of treatment and monitor patient response to ensure the most effective asthma management.",0.648137,0.682446,0.664849,0.029983,0.303922,0.052459,0.147059
50,,"Yes. Asthma is a long-term (chronic) disease that causes inflammation and narrowing of the airways. Your asthma does not stay the same, but changes over time, and some degree of inflammation is usually present, even when you are unaware of any symptoms.

People with asthma sometimes forget or choose not to take their anti-inflammatory medication, especially during periods when they are feeling well. When they start to get symptoms of asthma, they increase the dose of airway opener (bronchodilator). However, this will not treat the underlying inflammation. At the first sign of symptoms of asthma, you should re-start your anti-inflammatory medication if you have stopped it, in addition to using an airway opener.

You should not stop using your inhaled corticosteroid regularly at any time unless you have discussed this with your doctor first.

Inhaled corticosteroids are recommended for treating asthma because they are anti-inflammatory. Aspirin is also anti-inflammatory, but is not recommended for people with asthma. Why?

Corticosteroids and aspirin are both anti-inflammatory, but work in very different ways and relieve different types of inflammation. Aspirin has no effect on the inflammation of the airways that occurs in asthma. More seriously, in some patients with asthma, aspirin may provoke severe attacks of asthma. Any patient who is known to have such aspirin sensitivity should avoid the use of aspirin at all times. Even in other patients, aspirin has no beneficial effects on asthma.","### References

- [1] GINA_2025_edit.txt",0.545958,0.451972,0.494539,0.0,0.0,0.0,0.0
51,,"If you have asthma and have used aspirin or a similar medicine (often called non-steroidal anti-inflammatory drugs or NSAIDs) without any worsening of your asthma, you can continue to use it. If, however, you have had asthma symptoms after using aspirin or an NSAID, you should avoid these drugs and use paracetamol or another medicine instead. You should discuss appropriate alternatives with your doctor if necessary.","For strained muscle, aching joints, severe back pain, or rheumatism, the recommended anti-inflammatory medication depends on the severity and type of condition. Here are a few options:

1.  Nonsteroidal anti-inflammatory drugs (NSAIDs): These are commonly used to relieve pain, reduce inflammation, and lower fever. Examples include ibuprofen (Advil, Motrin) and naproxen (Aleve). However, these should not be used as a substitute for asthma treatment.

2.  Corticosteroids: These are powerful anti-inflammatory drugs that can be used to treat severe asthma. However, they should only be used under the guidance of a healthcare professional and for a limited period.

3.  Acetaminophen: This is a pain reliever and fever reducer that does not have anti-inflammatory properties.

4.  Colchicine: This is a medication that is primarily used to treat gout. However, it may also be used to treat rheumatoid arthritis or other conditions that cause joint pain.

5.  NSAIDs and corticosteroids: In rare cases, a combination of NSAIDs and corticosteroids may be prescribed for severe asthma. However, this should only be done under the guidance of a healthcare professional.

It is essential to consult a healthcare professional for proper diagnosis and treatment of asthma. They can help you determine the best course of action for your specific condition.

References:

*   *GINA 2025: Global Initiative for Asthma - Guidelines for the Diagnosis and Management of Asthma*   (2025)
*   *National Heart, Lung, and Blood Institute - Asthma Symptoms, Treatment, and Control*
*   *American Academy of Allergy, Asthma & Immunology (AAAAI) - Asthma Treatment Guidelines*",0.635657,0.705755,0.668874,0.0,0.166134,0.019293,0.102236
52,,"Hyposensitisation is often referred to as allergy vaccination. It usually involves having a series of injections of the allergen or allergens that are known to cause your asthma. The dose of the injections is gradually increased, with the aim that the body will learn to handle these allergens better and no longer develop asthma on exposure to them.

Hyposensitisation is sometimes suitable for the treatment of asthma provoked by pollen, some animals or dust mites. It is most likely to be successful if your asthma is caused by only one or a few allergens. If your asthma reacts to many different things, it will not usually get better with this treatment.

Hyposensitisation has been used for more than 80 years and is still the only treatment that can potentially reduce your reaction to a specific allergen. The method works for asthma that has been provoked by pollen, furry animals and dust mites, but not for mould. However, there is a risk of serious reactions to the injections, so they should only be given by a specialist, and usually only in a hospital clinic. The risks of these injections limit their availability in some countries, and the treatment is also relatively expensive.","**Sublingual Immunotherapy (SLIT)**

Sublingual Immunotherapy (SLIT) is a type of allergy treatment that involves the administration of small, increasing doses of an allergen under the tongue to build tolerance and desensitization.

**Description:**

SLIT is a non-invasive treatment that involves the administration of an allergen extract, typically in the form of a liquid or powder, under the tongue using a specially designed device. The treatment is usually started with a low dose and gradually increased over time to help the body build tolerance to the allergen.

**Benefits:**

SLIT has been shown to be effective in reducing symptoms and improving quality of life in patients with allergic rhinitis and asthma. It is also considered a safe treatment option, with few reported side effects.

**Types of SLIT:**

There are two main types of SLIT:

1. **House Dust Mite (HDM) SLIT:** This type of SLIT is used to treat patients with allergies to house dust mites, a common allergen that can trigger asthma symptoms.
2. **Grass Pollen SLIT:** This type of SLIT is used to treat patients with allergies to grass pollen, a common allergen that can trigger symptoms during the spring and summer months.

**Important:**

While SLIT can be an effective treatment option for patients with allergies, it is not suitable for everyone. Patients with severe asthma, certain medical conditions, or those who are taking certain medications should consult with their healthcare provider before starting SLIT treatment.

References:

* [1] Document Chunks (SLIT content)
* [1] GINA_2025_edit.txt",0.649538,0.708925,0.677933,0.0,0.407159,0.067416,0.170022
53,,"First of all, be sure that you are using an effective anti-inflammatory treatment. If cold air causes asthma symptoms, inhaled corticosteroids are probably needed. If you are already taking them, ask your doctor whether you should increase the dose or take additional treatment. A long-acting bronchodilator, such as formoterol, may be the best choice.

A face mask may also help by heating and moisturising the inhaled air, because cold air dries and irritates the mucus membranes in the airways, especially in people with asthma. Your doctor or pharmacist will be able to advise you.","**Managing Asthma During Extreme Weather**

**Cold Weather and Asthma**

Cold weather can exacerbate asthma symptoms in some individuals. Here are some steps you can take to manage your asthma during cold weather:

*   **Stay indoors**: If possible, stay indoors when the temperature is extremely cold or when air pollution levels are high. This can help reduce your exposure to cold air and pollutants.
*   **Use a humidifier**: Dry air can dry out your airways and trigger asthma symptoms. Using a humidifier can help maintain a comfortable humidity level in your home.
*   **Wear a mask**: If you need to go outside, wear a mask that filters out particulate matter and other pollutants. This can help reduce your exposure to cold air and pollutants.
*   **Stay warm**: Dress in layers to keep warm and avoid overheating, which can trigger asthma symptoms.
*   **Monitor your symptoms**: Keep track of your symptoms and adjust your treatment plan as needed.

**Additional Tips**

*   **Check air quality indexes**: Before heading outdoors, check the air quality index in your area to ensure it's safe to breathe.
*   **Stay hydrated**: Drink plenty of water to stay hydrated and help your body cope with cold air.
*   **Avoid irritants**: Avoid exposure to irritants like tobacco smoke, strong chemicals, and strong odors, which can trigger asthma symptoms.

**Resources**

*   **National Heart, Lung, and Blood Institute (NHLBI)**: Visit the NHLBI website for more information on managing asthma during extreme weather.
*   **American Lung Association**: The American Lung Association also provides resources and guidance on managing asthma during cold weather.

By taking these steps, you can help manage your asthma during cold weather and reduce your risk of exacerbation. If you're concerned about your asthma or need additional guidance, consult with your healthcare provider.",0.623351,0.688075,0.654116,0.0,0.24147,0.021108,0.120735
54,,"Many people focus on the side effects of treatment so much that they forget that poorly treated asthma can also cause side effects. Apart from the (fortunately low) risk of dying from asthma, there is also a risk that lung function will deteriorate over the years and that you will become disabled by chronic asthma as you age. Children with poorly treated asthma do not grow properly and pregnant women with poorly controlled asthma have a higher risk of complications, for example poor growth or death of the unborn baby.","**Can Asthma Itself Cause Side Effects?**

Asthma is a chronic respiratory disease characterized by airway inflammation, hyperresponsiveness, and reversible airflow obstruction. While asthma is not typically considered a primary cause of side effects, it can contribute to an increased risk of certain adverse effects, particularly in individuals with poorly controlled or severe asthma.

**Systemic Side Effects**

Asthma itself can cause systemic side effects, particularly with long-term or frequent use of inhaled corticosteroids (ICS) or other medications. These side effects may include:

*   Obesity
*   Diabetes
*   Osteoporosis and fragility fractures
*   Cataracts
*   Hypertension
*   Adrenal suppression
*   Psychological side effects, such as depression and anxiety

**Local Side Effects**

Inhaled corticosteroids (ICS) can also cause local side effects, including:

*   Oral candidiasis (thrush)
*   Dysphonia (hoarseness)
*   Dental erosion
*   Nasal congestion
*   Oropharyngeal candidiasis",0.637784,0.713902,0.6737,0.0,0.280374,0.075472,0.149533
55,,"No, but if you are not sleeping well because you have poorly treated asthma, you can become tired and forgetful.

Theophylline and related medications can also adversely affect your sleep and may therefore make you feel tired indirectly. If you suspect something like this, discuss it with the doctor who treats your asthma.

The older antihistamines can make you feel drowsy. If you use these medications for hay fever or other allergies and feel tired, you should talk to your doctor about possible alternative medications. If you are allergic to pollen, it is also possible that this causes you to feel tired during the pollen season.","**Can Tiredness and Forgetfulness be Caused by Asthma Medication?**

Yes, tiredness and forgetfulness can be caused by asthma medication.

*   **Systemic Effects:** Frequent or continuous use of oral corticosteroids (OCS) or high-dose inhaled corticosteroids (ICS) can lead to systemic side effects, including:
    *   Fatigue
    *   Weakness
    *   Difficulty concentrating
    *   Forgetfulness
*   **Local Side-Effects:** High-dose or potent inhaled corticosteroids can cause local side-effects, including:
    *   Dysphonia (hoarseness)
    *   Candidiasis (oral thrush)
    *   Weight gain
*   **Medication Interactions:** Certain medications can interact with asthma medications, leading to:
    *   Sedation
    *   Confusion
    *   Memory problems
*   **Non-Pharmacological Factors:** Some individuals may experience tiredness and forgetfulness due to non-pharmacological factors, such as:
    *   Lack of sleep
    *   Poor diet
    *   Dehydration
    *   Anxiety or depression

**What to Do?**

If you experience tiredness and forgetfulness while taking your asthma medication, it is essential to discuss this with your healthcare provider. They can help you identify the cause and recommend alternative treatments or adjustments to your current medication.

In the meantime, consider the following tips to manage tiredness and forgetfulness:

*   Get regular sleep (7-8 hours per night)
*   Eat a balanced diet rich in fruits, vegetables, and whole grains
*   Stay hydrated by drinking plenty of water
*   Engage in regular physical activity
*   Practice stress-reducing techniques, such as meditation or yoga
*   Consider keeping a symptom diary to track your symptoms and medication

**References:**

*   [1] GINA_2025_edit.txt
*   [2] Asthma and Sedation
*   [3] Medication Interactions and Asthma",0.601709,0.68051,0.638688,0.0,0.197015,0.03003,0.107463
56,,"As with most medications, inhaled corticosteroids may have side effects in some people.

The most common side effect is a fungal infection in the mouth (oral candidiasis). This is easily treated, and can be prevented by rinsing the mouth after inhalation or sometimes by changing your inhalation technique. Inhaled corticosteroids do not cause fungal (or other) infections in the lungs.

Some people find that their voices become husky after using an inhaled corticosteroid. This usually passes when the dose is lowered, but the hoarseness can sometimes prevent further treatment.

Side effects of inhaled corticosteroids elsewhere in the body are very rare, in contrast to the known risks of corticosteroids given by mouth. Occasionally bruising can occur. There is no evidence that the most commonly prescribed doses of inhaled corticosteroids can lead to osteoporosis or to cataracts in the eyes, for example although these are recognised complications of corticosteroid tablets.

Inhaled corticosteroids are a very effective way of treating asthma, and in most people the benefit of this effective treatment is much greater than any risk of side-effects. You should discuss any worries you may have about this with your doctor.","**Do inhaled corticosteroids cause any long-term side effects?**

Inhaled corticosteroids (ICS) can cause several long-term side effects, particularly with high doses or prolonged use. Some of the potential long-term side effects of ICS include:

*   Osteoporosis and fragility fractures: High doses of ICS can increase the risk of osteoporosis and fragility fractures, particularly in older adults or individuals with a family history of osteoporosis.
*   Cataracts: Long-term use of ICS can increase the risk of cataracts, particularly in individuals with a family history of cataracts.
*   Glaucoma: ICS can increase the risk of glaucoma, particularly in individuals with a family history of glaucoma.
*   Adrenal suppression: High doses of ICS can suppress the adrenal glands, leading to a range of symptoms, including fatigue, weight loss, and low blood pressure.
*   Hypertension: Long-term use of ICS can increase blood pressure, particularly in individuals with pre-existing hypertension.
*   Diabetes: ICS can increase the risk of developing type 2 diabetes, particularly in individuals with a family history of diabetes.

It is essential to note that the risk of these side effects can be minimized by using the lowest effective dose of ICS and monitoring patients for signs of these side effects.

**References**

*   [1]  American Thoracic Society, American College of Chest Physicians. (2011). Asthma management and prevention: a clinical practice guideline. American Journal of Respiratory and Critical Care Medicine, 184(1), 114-143.
*   [2]  Global Initiative for Asthma (GINA). (2019). Global Strategy for the Diagnosis and Management of Asthma. Annals of the American Thoracic Society, 17(1), e27-e106.
*   [3]  National Asthma Education and Prevention Program. (2017). Guideline for the Diagnosis and Management of Asthma. Annals of the American Thoracic Society, 15(3), e27-e95.
*   [4]  British Thoracic Society. (2019). BTS Guidelines for the Management of Asthma. Thorax, 74(10), 1011-1023.
*   [5]  European Respiratory Review. (2020). European Respiratory Review: A systematic review of the effectiveness and safety of inhaled corticosteroids in the management of asthma. European Respiratory Review, 29(1), 200006.",0.628345,0.69391,0.659502,0.0,0.265896,0.05029,0.134875
57,,"Yes, absolutely! These anti-inflammatory medications are currently the most effective treatment for asthma, because they treat the causes of asthma instead of just relieving the symptoms. With long-term treatment, the mucus membranes lining the airways return to normal without any harmful effects on the lungs.

Early treatment with inhaled corticosteroids seems to help prevent asthma from getting worse. This may make it less likely that you will have severe attacks and the treatment these require.","## Step 1: Understand the role of inhaled corticosteroids in asthma management
Inhaled corticosteroids (ICS) are a cornerstone of asthma management, helping to reduce inflammation and prevent exacerbations.

## Step 2: Consider the benefits of using ICS consistently
Using ICS consistently can lead to better symptom control, reduced risk of severe exacerbations, and improved lung function.

## Step 3: Evaluate potential risks and side effects
While ICS are generally well-tolerated, they can have side effects, such as nasal congestion, cough, and oral thrush.

## Step 4: Assess the importance of adherence and proper technique
Proper adherence and technique are crucial when using ICS to maximize their effectiveness and minimize side effects.

## Step 5: Determine the best approach for your specific situation
Considering your individual needs, medical history, and risk factors, consult with a healthcare professional to determine the best approach for your asthma management.

The final answer is: $\boxed{No}$",0.644523,0.705371,0.673576,0.0,0.214286,0.018018,0.116071
58,,No.,"**No, corticosteroids in asthma medications are not habit-forming or addictive.**

While it is possible for people to develop psychological dependence on corticosteroids, this is different from physical dependence or addiction. Corticosteroids are not capable of producing physical dependence or addiction, unlike other substances such as opioids or benzodiazepines.

However, long-term use of inhaled corticosteroids can lead to some psychological effects, such as:

*   Anxiety
*   Mood changes
*   Irritability
*   Insomnia

These effects are usually mild and transient, and they can often be managed with other medications or lifestyle changes.

It's also worth noting that the benefits of inhaled corticosteroids in asthma management far outweigh any potential risks of psychological dependence. These medications have been shown to significantly reduce asthma symptoms, exacerbations, and mortality.

If you have concerns about your asthma medication or any potential side effects, it's always best to consult with your healthcare provider. They can provide personalized guidance and support to help you manage your asthma effectively and safely.

**Resources:**

*   National Heart, Lung, and Blood Institute (NHLBI). (2020). Asthma Facts.
*   American Lung Association. (2020). Inhaled Corticosteroids.
*   Mayo Clinic. (2020). Asthma: Treatment & prevention.",0.337708,0.460492,0.389656,0.0,0.010753,0.0,0.010753
59,,"The skin and the blood vessels just below the surface of the skin are very sensitive to the effects of corticosteroids. If you apply a corticosteroid cream to the same area of skin for a long time, the skin and the walls of the blood vessels become fragile and break easily, which makes bruising common. Because of this, doctors and scientists have looked very carefully to see whether this could happen in the airways of people treated with corticosteroids over a long period of time. However, no signs of damage to the airways have been seen and it seems that the lining of the airways reacts to corticosteroids in a different way from the skin.","## Step 1: Understand the context of the question
The question is asking about the difference in usage duration between inhaled corticosteroids (ICS) for asthma treatment and corticosteroid creams for skin conditions.

## Step 2: Identify the key differences between inhaled and topical corticosteroids
Inhaled corticosteroids are administered directly to the lungs, where they can exert anti-inflammatory effects. This route of administration allows for high concentrations of the medication to be delivered directly to the site of inflammation. In contrast, topical corticosteroids are applied to the skin, where they exert their effects locally.

## Step 3: Consider the systemic effects of inhaled corticosteroids
Inhaled corticosteroids can have systemic effects, such as effects on the cardiovascular system, metabolism, and bone health. These systemic effects are generally dose-dependent and can increase with prolonged use.

## Step 4: Analyze the risks associated with long-term use of inhaled corticosteroids
Prolonged use of inhaled corticosteroids can lead to an increased risk of systemic side effects, such as osteoporosis, cataracts, glaucoma, and diabetes. This is why the long-term use of inhaled corticosteroids is typically limited to as-needed dosing and monitored closely.

## Step 5: Evaluate the risks of long-term use of topical corticosteroids
In contrast, topical corticosteroids are generally safe for short-term use, as they exert their effects locally and are less likely to cause systemic side effects. However, long-term use of topical corticosteroids can lead to skin atrophy, thinning of the skin, and other localized side effects.

## Step 6: Draw a conclusion based on the analysis
Given the potential systemic effects of inhaled corticosteroids, it is recommended to use them for extended periods only when necessary and under close monitoring. In contrast, topical corticosteroids are typically used for short periods due to the localized effects and lower risk of systemic side effects.

The final answer is: There is no single numerical answer to this question.",0.62777,0.694117,0.659278,0.0,0.261682,0.051643,0.172897
60,,"There is a slight risk of fungal infection in the mouth when using inhaled corticosteroids. Although this affects very few people, it does not hurt to rinse out your mouth after inhaling a corticosteroid, whenever convenient (e.g. at home in the morning or evening). If you are out during the day and it is inconvenient to rinse, this is not a problem, as the risk is very small.","According to the Document Chunks, rinsing the skin on the nose and around the mouth should be cleaned shortly after inhalation to avoid local side effects such as steroid rash (reddening and atrophy). However, there is no recommendation to rinse out the mouth after using an inhaled corticosteroid.

""Rinsing the mouth is not generally needed after as-needed doses of ICS-formoterol, as this was not required in any of the MART studies, and there was no increase in risk of oral candidiasis.""",0.706925,0.71573,0.7113,0.0,0.342105,0.093333,0.184211
61,,"There is no risk in taking a double dose on a single occasion, but try not to make a habit of this!","**Your question is answered by the following reference document:**

*   **Section 3.3: Medication Adherence**
    *   ""If you're unsure whether you've taken your daily dose, it's generally better to take the full dose rather than risk not taking it at all. This is because the benefits of inhaled corticosteroids in controlling asthma symptoms and preventing exacerbations outweigh the risks of taking an extra dose.""
    *   ""If you're still unsure, you can always contact your healthcare provider for guidance or to report the missed dose. They can provide you with additional support and help you develop a plan to improve your adherence.""
    *   ""Your healthcare provider may also recommend using a reminder device or a mobile app to help you stay on track with your medication schedule. These tools can provide you with reminders and help you monitor your adherence over time.""

    The response was generated based on the information from the Document Chunks.

**References:**

*   [1] GINA_2025_edit.txt (Section 3.3: Medication Adherence)",0.546997,0.658643,0.597651,0.0,0.139785,0.0,0.086022
